Surgical Procedures Surgeon fee,,,,,,,
Department,Surgery Id,Service Name,Economy,"Double
","Single/
ICU","Classic 
Deluxe",Suite
Urology,URO42,Orchidectomy Unilateral,12400,14800,17800,17800,17800
Urology,URO43,Bladder Augmentation (Ileocystoplasty),56600,67900,81400,81400,81400
Urology,URO44,Orchidopexy - Bilateral,20300,24300,29200,29200,29200
Urology,URO45,Orchidopexy - Unilateral,17800,21400,25700,25700,25700
Urology,URO46,Other Minor Procedure,900,1100,1300,1300,1300
Urology,URO47,Partial Amputation of Penis,13800,16500,19800,19800,19800
Urology,URO48,Partial Cystectomy,20300,24300,29200,29200,29200
Urology,URO49,PCN placement,6500,7800,9400,9400,9400
Urology,URO50,PCNL  Single stage 1-2CM,28500,34200,41000,41000,41000
Urology,URO51,PCNL - U/L,22000,26400,31600,31600,31600
Urology,URO52,PCNL B/L,56600,67900,81400,81400,81400
Urology,URO53,PCNL Second Stage,13800,16500,19800,19800,19800
Urology,URO54,Bladder Diverticulectomy Excision,17800,21400,25700,25700,25700
Urology,URO55,PCNL Stag Horn Stone,28500,34200,41000,41000,41000
Urology,URO56,PCNL Stone less then 1cm (mini PCNL),13800,16500,19800,19800,19800
Urology,URO57,PCNL. Multiple Stones,28500,34200,41000,41000,41000
Urology,URO58,Penile Implant,28500,34200,41000,41000,41000
Urology,URO59,Percutaneous Cystolithotripsy (PCCLT),36400,43700,52400,52400,52400
Urology,URO60,Percutaneous Nephrostomy,17800,21400,25700,25700,25700
Urology,URO61,Posterior Urethral  Value Fulgration,22000,26400,31600,31600,31600
Urology,URO62,Priapism Aspiration,3000,3600,4300,4300,4300
Urology,URO63,Prostatectomy Open,28500,34200,41000,41000,41000
Urology,URO64,Prostatic Massage,1300,1600,1900,1900,1900
Urology,URO65,Bladder Neck Incision,17800,21400,25700,25700,25700
Urology,URO66,Pyelolithotomy,20300,24300,29200,29200,29200
Urology,URO67,Radical Cystectomy with Diversion,44500,53400,64000,64000,64000
Urology,URO68,Radical Cystectomy+Neo bladder,78000,93600,112300,112300,112300
Urology,URO69,Radical high Orchidectomy,16600,20000,24000,24000,24000
Urology,URO70,Radical Prostatectomy,44500,53400,64000,64000,64000
Urology,URO71,RALP (Robotic Asst. Lap Pyloplast),48600,58300,70000,70000,70000
Urology,URO72,RARC with open IC,84600,101600,121900,121900,121900
Urology,URO73,RARP with RPLND,78000,93600,112300,112300,112300
Urology,URO74,Reduction of Paraphimosis,3800,4500,5400,5400,5400
Urology,URO75,Reimplantation of Ureter - Unilateral,28500,34200,41000,41000,41000
Urology,URO76,"Bladder neck incision with Holmium Laser
",15500,18600,22300,22300,22300
Urology,URO77,Reimplantation of ureter Bilateral,32400,38800,46600,46600,46600
Urology,URO78,Removal of CAPD Catheter,12400,14800,17800,17800,17800
Urology,URO79,Repair or fracture penis,13800,16500,19800,19800,19800
Urology,URO80,Retroperitoneoscopy Nephro- ureterectomy,56600,67900,81400,81400,81400
Urology,URO81,Retroperitoneoscopy Pyelolithotomy,44500,53400,64000,64000,64000
Urology,URO82,Retroperitoneoscopy Pyeloplasty,56600,67900,81400,81400,81400
Urology,URO83,Retroperitoneoscopy Radical Nephrectomy,56600,67900,81400,81400,81400
Urology,URO84,Retroperitoneoscopy Renal cyst Excision,28500,34200,41000,41000,41000
Urology,URO85,Retroperitoneoscopy Simple Nephrectomy,44500,53400,64000,64000,64000
Urology,URO86,Retroperitoneoscopy Ureterolithotomy,32400,38800,46600,46600,46600
Urology,URO87,Bladder neck suspension operations or TVT,32400,38800,46600,46600,46600
Urology,URO88,Retropubic prostetectomy,28500,34200,41000,41000,41000
Urology,URO89,RIRS > 1 cm Stone Size,32400,38800,46600,46600,46600
Urology,URO90,RIRS B/L Stone size <2cm,44500,53400,64000,64000,64000
Urology,URO91,RIRS B/L Stone size >2 cm,56600,67900,81400,81400,81400
Urology,URO92,RIRS multiple calyceal calculi<2cm,32400,38800,46600,46600,46600
Urology,URO93,RIRS Stone size <1 CM,28500,34200,41000,41000,41000
Urology,URO94,RIRS Stone size >2 cm,44500,53400,64000,64000,64000
Urology,URO95,RIRS U/L Stone size 1-2cm,36400,43700,52400,52400,52400
Urology,URO96,Robot assisted Radical nephrectomy with LND,94600,113600,136300,136300,136300
Urology,URO97,Robotic Asst. ingunal LND,56600,67900,81400,81400,81400
Urology,URO98,Bladder Repair,17800,21400,25700,25700,25700
Urology,URO99,Robotic Asst. Radical Nephrectomy,56600,67900,81400,81400,81400
Urology,URO100,Robotic Asst. Simple Nephrectomy,48600,58300,70000,70000,70000
Urology,URO101,Robotic Kidney Transplant with Gelport,112300,134800,161700,161700,161700
Urology,URO102,Robotic Kidney Transplant without Gelport,106500,127800,153300,153300,153300
Urology,URO103,Robotic Partial nephrectomy (uro),56600,67900,81400,81400,81400
Urology,URO104,RPG Bilateral,7400,8900,10700,10700,10700
Urology,URO105,RPG Unilateral,6500,7800,9400,9400,9400
Urology,URO106,Secondary suturing,2300,2800,3400,3400,3400
Urology,URO107,Sting Endoscopic Teflon Injection Unilateral,6500,7800,9400,9400,9400
Urology,URO108,Substitution Urethroplasty,40400,48500,58200,58200,58200
Urology,URO109,Boaris Flap Ureteric Reimplantation,40400,48500,58200,58200,58200
Urology,URO110,Substitution Urethroplasty (BMG 3-6cm),48600,58300,70000,70000,70000
Urology,URO111,Substitution Urethroplasty (BMG>6cm) panurethral,56600,67900,81400,81400,81400
Urology,URO112,Suprapubic cystostomy,8100,9700,11600,11600,11600
Urology,URO113,Suture Removal More than 6 Stitches,900,1100,1300,1300,1300
Urology,URO114,Suturing - Large,2300,2800,3400,3400,3400
Urology,URO115,Suturing - Medium,1300,1600,1900,1900,1900
Urology,URO116,Suturing - Small,900,1100,1300,1300,1300
Urology,URO117,Suturing Removal,700,800,900,900,900
Urology,URO118,SVG + VEA - Unilateral,20300,24300,29200,29200,29200
Urology,URO119,Testicular Biopsy B/L,9800,11700,14000,14000,14000
Urology,URO120,Buccal Mucosa Urethroplasty-complex,34400,42000,53400,64100,93800
Urology,URO121,Testicular Biopsy U/L,8100,9700,11600,11600,11600
Urology,URO122,Testicular Implant Placement (Unilateral),8100,9700,11600,11600,11600
Urology,URO123,Torsion Testis Fixation (Biateral),9800,11700,14000,14000,14000
Urology,URO124,Torsion Testis Fixation (Unilateral),8100,9700,11600,11600,11600
Urology,URO125,Transpubic Urethoroplasty,40400,48500,58200,58200,58200
Urology,URO126,Transrectal Prostate Biopsy,3800,4500,5400,5400,5400
Urology,URO127,Transurethral Resection of Bladder Tumour (TURBT),28500,34200,41000,41000,41000
Urology,URO128,Trocar Cystostomy,5200,6200,7500,7500,7500
Urology,URO129,Truct Needle Biopsy,2300,2800,3400,3400,3400
Urology,URO130,TUR (P) & TUR (BT),32400,38800,46600,46600,46600
Urology,URO131,"Buccal Mucosa Urethroplasty-Complex
",44500,53400,64000,64000,64000
Urology,URO132,TURP (Transurethral resection of prostate) (Uro),20300,24300,29200,29200,29200
Urology,URO133,TURBT- tumor >5 cm/ mutiple tumor,44500,53400,64000,64000,64000
Urology,URO134,TURBT-single tumor 2-5 cm/ mutiple tumor,36400,43700,52400,52400,52400
Urology,URO135,TURP + Cystolithotripsy,28500,34200,41000,41000,41000
Urology,URO136,TURP + TUEV  P,28500,34200,41000,41000,41000
Urology,URO137,TURP->100 gm,44500,53400,64000,64000,64000
Urology,URO138,TURP-50-100 gm,32400,38800,46600,46600,46600
Urology,URO139,U.R.S. Diagnostic Bilateral (Uro),17800,21400,25700,25700,25700
Urology,URO140,U.R.S. Diagnostic Unilateral,16600,20000,24000,24000,24000
Urology,URO141,U/L Microscopy varicocelectomy,22000,26400,31600,31600,31600
Urology,URO142,CAPD Catheter Implanation (Open),16600,20000,24000,24000,24000
Urology,URO143,Ureteric Dilatation - Unilateral,13800,16500,19800,19800,19800
Urology,URO144,Ureteric Dilatation- Bilateral,17800,21400,25700,25700,25700
Urology,URO145,Ureteric Meatotomy Unilateral,6500,7800,9400,9400,9400
Urology,URO146,Uretero - ureterostomy,40400,48500,58200,58200,58200
Urology,URO147,Uretero Calicostomy,40400,48500,58200,58200,58200
Urology,URO148,Ureterocalicostomy Lap,32400,38800,46600,46600,46600
Urology,URO149,Ureterocalicostomy Open,32400,38800,46600,46600,46600
Urology,URO150,Ureterocalicostomy Robotic,56600,67900,81400,81400,81400
Urology,URO151,Ureterocele Repair Unilateral,6500,7800,9400,9400,9400
Urology,URO152,Ureterolysis B/L Lap,44500,53400,64000,64000,64000
Urology,URO153,Catheterization (Uro),2000,2300,2800,2800,2800
Urology,URO154,Ureterolysis B/L open,40400,48500,58200,58200,58200
Urology,URO155,Ureterolysis B/L Robotic,71000,85200,102200,102200,102200
Urology,URO156,Ureterolysis For RPF - Bilateral,36400,43700,52400,52400,52400
Urology,URO157,Ureterolysis For RPF - Unilateral,32400,38800,46600,46600,46600
Urology,URO158,Ureterolysis U/L Lap,32400,38800,46600,46600,46600
Urology,URO159,Ureterolysis U/L open,28500,34200,41000,41000,41000
Urology,URO160,Ureterolysis U/L Robotic,56600,67900,81400,81400,81400
Urology,URO161,Ureteroscopic Removal of Stone (URSL) unilateral,20300,24300,29200,29200,29200
Urology,URO162,Ureteroscopy Removal of Stone (URSL) Bilateral,22000,26400,31600,31600,31600
Urology,URO163,Uretheroplasty 1st Stage,12400,14800,17800,17800,17800
Urology,URO164,Caverno- Saphemous Shunt Priapism,13800,16500,19800,19800,19800
Urology,URO165,Uretheroplasty 2nd Stage,13800,16500,19800,19800,19800
Urology,URO166,Urethral Caruncle excision,13800,16500,19800,19800,19800
Urology,URO167,Urethral Dilatation,3000,3600,4300,4300,4300
Urology,URO168,Urethrolithotomy,20300,24300,29200,29200,29200
Urology,URO169,Urethroplasty Anastomatic Transpubic,56600,67900,81400,81400,81400
Urology,URO170,Urethroplasty Anastomatic-COMPLEX,56600,67900,81400,81400,81400
Urology,URO171,Urethroplasty Anastomatic-SIMPLE,28500,34200,41000,41000,41000
Urology,URO172,Urethroplasty one stage Procedure,36400,43700,52400,52400,52400
Urology,URO173,Urethroplasty Stage 1,23800,28600,34300,34300,34300
Urology,URO174,Urethroplasty Stage 2,23800,28600,34300,34300,34300
Urology,URO175,Channel TURP,22000,26400,31600,31600,31600
Urology,URO176,Urethrorectal fistula repair,44500,53400,64000,64000,64000
Urology,URO177,Uretro Lithotomy,32400,38800,46600,46600,46600
Urology,URO178,URS B/L with Laser & DJ Placement,23800,28600,34300,34300,34300
Urology,URO179,URS B/L without Laser,20300,24300,29200,29200,29200
Urology,URO180,URS U/L with Laser & DJ Placement,17800,21400,25700,25700,25700
Urology,URO181,URS U/L without Laser,13800,16500,19800,19800,19800
Urology,URO182,URSL <1cm,20300,24300,29200,29200,29200
Urology,URO183,URSL <1cm B/L,28500,34200,41000,41000,41000
Urology,URO184,URSL 1cm-2cm,28500,34200,41000,41000,41000
Urology,URO185,URSL B/L >2cm,44500,53400,64000,64000,64000
Urology,URO186,Chordee Correction,4600,5500,6600,6600,6600
Urology,URO187,URSL B/L1cm-2cm,36400,43700,52400,52400,52400
Urology,URO188,Vasectomy B/L,4600,5500,6600,6600,6600
Urology,URO189,Vasectomy Reversal B/L,20300,24300,29200,29200,29200
Urology,URO190,Vesicle diverti culectomy Lap,32400,38800,46600,46600,46600
Urology,URO191,Vesicle diverti culectomy open,28500,34200,41000,41000,41000
Urology,URO192,Vesicle diverti culectomy Robotic,48600,58300,70000,70000,70000
Urology,URO193,Vesico-Vaginal Fistula Repair,28500,34200,41000,41000,41000
Urology,URO194,VVF Abdominal- complex,56600,67900,81400,81400,81400
Urology,URO195,VVF Lap Complex,56600,67900,81400,81400,81400
Urology,URO196,Wedge Biopsy-(Uro),2300,2800,3400,3400,3400
Urology,URO197,Circumcision (Uro),6500,7800,9400,9400,9400
Urology,URO198,CLT- STONE >5 CM,36400,43700,52400,52400,52400
Urology,URO199,CLT- STONE 2-3 CM,28500,34200,41000,41000,41000
Urology,URO200,CLT- STONE 3-5 CM,32400,38800,46600,46600,46600
Urology,URO201,Cystolithotomy Suprapubic/ Cystolithotripsy (CLT),12400,14800,17800,17800,17800
Urology,URO202,Cystolithotripsy (CLT) <2CM,28500,34200,41000,41000,41000
Urology,URO203,Cystolithotripsy (CLT) >2CM,36400,43700,52400,52400,52400
Urology,URO204,Cystoscopy Clot Evacuation,5200,6200,7500,7500,7500
Urology,URO205,Cystoscopy Diagnostic,4600,5500,6600,6600,6600
Urology,URO206,Cystoscopy Removal of Foreign Bodies,5200,6200,7500,7500,7500
Urology,URO207,Cystoscopy Stent Removal,4600,5500,6600,6600,6600
Urology,URO208,Cystoscopy with Bladder Biopsy,8100,9700,11600,11600,11600
Urology,URO209,Cystoscopy with Retrograde Catheterization - B/L,8100,9700,11600,11600,11600
Urology,URO210,Cystoscopy with Retrograde Catheterization - U/L,6500,7800,9400,9400,9400
Urology,URO211,Dilatation of Stricture Urethra under G.A,5200,6200,7500,7500,7500
Urology,URO212,Dilatation of Stricture Urethra With/ Without Catheterization,3800,4500,5400,5400,5400
Urology,URO213,DJ Stent Placement - Bilateral,12400,14800,17800,17800,17800
Urology,URO214,DJ Stent Placement - Unilateral,8100,9700,11600,11600,11600
Urology,URO215,DJ Stent Removal - Bilateral,7400,8900,10700,10700,10700
Urology,URO216,DJ Stent Removal - Unilateral,6500,7800,9400,9400,9400
Urology,URO217,Dressing - Medium,900,1100,1300,1300,1300
Urology,URO218,Dressing - Small,700,800,900,900,900
Urology,URO219,Dressing Large,1300,1600,1900,1900,1900
Urology,URO220,Electro Cauterization,1300,1600,1900,1900,1900
Urology,URO221,Enbloc TURBT,36400,43700,52400,52400,52400
Urology,URO222,Endopyelotomy,36400,43700,52400,52400,52400
Urology,URO223,Endoscopy Removal of Stone in Bladder,17800,21400,25700,25700,25700
Urology,URO224,Endoscopy Teflon Injection - Bilateral,20300,24300,29200,29200,29200
Urology,URO225,Epididmal Cyst Excision Unilateral,8100,9700,11600,11600,11600
Urology,URO226,Epididymectomy/ Spermatocelectomy- Unilateral,8100,9700,11600,11600,11600
Urology,URO227,Epispadia female,56600,67900,81400,81400,81400
Urology,URO228,ER Cystoscopy Cath Via Blitz Technique,12400,14800,17800,17800,17800
Urology,URO229,Exploratory Scrototomy,12400,14800,17800,17800,17800
Urology,URO230,Exstrophy single stage,56600,67900,81400,81400,81400
Urology,URO231,Extended Pyelolithotomy,44500,53400,64000,64000,64000
Urology,URO232,Flexible Cystoscopy,12400,14800,17800,17800,17800
Urology,URO233,Frenuloplasty (URO),3800,4500,5400,5400,5400
Urology,URO234,Graft Kidney Nephrectomy,56600,67900,81400,81400,81400
Urology,URO235,Groin Dissection unilateral,22000,26400,31600,31600,31600
Urology,URO236,Hydroceletomy Unilateral,4600,5500,6600,6600,6600
Urology,URO237,Ileal replacement of ureter,40400,48500,58200,58200,58200
Urology,URO238,Ileo Caeco Cystoplasty,44500,53400,64000,64000,64000
Urology,URO239,Iliac lymph node dissection Bilateral,40400,48500,58200,58200,58200
Urology,URO240,Intravesical BCG,3800,4500,5400,5400,5400
Urology,URO241,Intravesical BCG-Mytosin Instillations,3800,4500,5400,5400,5400
Urology,URO242,Intravesical Botox Injection,8100,9700,11600,11600,11600
Urology,URO243,IVC Thromarbectomy,22000,26400,31600,31600,31600
Urology,URO244,"Kidney Biopsy
",6500,7800,9400,9400,9400
Urology,URO245,Lap Assisted boari flap reimplantation,56600,67900,81400,81400,81400
Urology,URO246,Lap Complicated Endometriotic Cystectomy,32400,38800,46600,46600,46600
Urology,URO247,Lap Large Dermoid Cystectomy,28500,34200,41000,41000,41000
Urology,URO248,Lap Pelvic Floor Repair,17800,21400,25700,25700,25700
Urology,URO249,"Lap Radical Trachelectomy
Lap Radical Trachelectomy",78000,93600,112300,112300,112300
Urology,URO250,Lap Sacrocervicopexy,44500,53400,64000,64000,64000
Urology,URO251,Lap Surgery for Hydrosalpinx,16600,20000,24000,24000,24000
Urology,URO252,Lap Varicocelectomy,17800,21400,25700,25700,25700
Urology,URO253,Laparoscopic Cervical Encerclage,17800,21400,25700,25700,25700
Urology,URO254,Laparoscopic Tubal Recanalisation,56600,67900,81400,81400,81400
Urology,URO255,Laparoscopy Adrenalectomy U/L,40400,48500,58200,58200,58200
Urology,URO256,Laparoscopy Adrenectomy,56600,67900,81400,81400,81400
Urology,URO257,Laparoscopy Diverticulectomy,36400,43700,52400,52400,52400
Urology,URO258,Laparoscopy Lymphatic Ligation,32400,38800,46600,46600,46600
Urology,URO259,Laparoscopy Nephrectomy,56600,67900,81400,81400,81400
Urology,URO260,Laparoscopy Nephro-ureterectomy,44500,53400,64000,64000,64000
Urology,URO261,Laparoscopy Orchidectomy,32400,38800,46600,46600,46600
Urology,URO262,Laparoscopy Orchidopexy,32400,38800,46600,46600,46600
Urology,URO263,Laparoscopy Partial Nephrectomy,48600,58300,70000,70000,70000
Urology,URO264,Laparoscopy Pyelolithotomy,36400,43700,52400,52400,52400
Urology,URO265,Laparoscopy Pyeloplasty,44500,53400,64000,64000,64000
Urology,URO266,Laparoscopy Radical Nephrectomy,44500,53400,64000,64000,64000
Urology,URO267,Laparoscopy Radical Prostatectomy,56600,67900,81400,81400,81400
Urology,URO268,Laparoscopy renal cyst deroofing,44500,53400,64000,64000,64000
Urology,URO269,Laparoscopy Rovsing Operation,32400,38800,46600,46600,46600
Vascular Surgery,VAS01,4- Layer Compression Dressing,1500,1900,2400,2800,4100
Vascular Surgery,VAS02,"Aorto-bifemoral, femoral",34400,42000,53400,64100,93800
Vascular Surgery,VAS03,Aroto-Bifemoral bypass / Femoral Bypass / iliac Bypass,43800,53400,67900,81500,119200
Vascular Surgery,VAS04,AV Fistula: CRF,9500,11500,14700,17600,25700
Vascular Surgery,VAS05,AV Graft: CRF,11900,14600,18500,22200,32400
Vascular Surgery,VAS06,Axillo-femoral Bypas,34400,42000,53400,64100,93800
Vascular Surgery,VAS07,Carotid Endarterectomy cartoid Body Tumor,34400,42000,53400,64100,93800
Vascular Surgery,VAS08,Embolectomy,22000,26800,34100,40900,59800
Vascular Surgery,VAS09,Embolectomy Minor (Under Local Anesthesia),18000,22000,27000,33000,42000
Vascular Surgery,VAS10,Excision cervical Rib,17000,20700,26300,31600,46100
Vascular Surgery,VAS11,Excision of AVM (Vas-Sur),22000,26800,34100,40900,59800
Vascular Surgery,VAS12,False Aneurysm repair Peripheral Endarterectomy,17000,20700,26300,31600,46100
Vascular Surgery,VAS13,Perforator Surgery,31400,38300,48600,58300,89300
Vascular Surgery,VAS14,Peripheral bypass surgery (Vascu Surg),28100,34300,43600,52400,85300
Vascular Surgery,VAS15,Sclerotherapy,4000,4900,6300,7500,11000
Vascular Surgery,VAS16,Sclerotherapy of Veins,15600,19100,24300,29000,42400
Vascular Surgery,VAS17,Sternal wire removal,5000,7200,11700,14000,20400
Vascular Surgery,VAS18,Varicose vein (Both legs),22000,26800,34100,40900,59800
Vascular Surgery,VAS19,Varicose vein (One leg),17000,20700,26300,31600,46100
Vascular Surgery,VAS20,Vascular Repair,22000,26800,34100,40900,59800
Vascular Surgery,VAS21,Vascular Wound Dressing-Small,700,900,1100,1200,1700
Vascular Surgery,VAS22,Wound Debridement-Major,3000,3600,4600,5500,8000
Vascular Surgery,VAS23, Embolectomy  (AV FISTULA),10500,13500,16500,19500,22500
Vascular Surgery,VAS24,Femoro Popliteal Bypass,40800,46400,55900,65500,75600
Vascular Surgery,VAS25,Radiofrequency ablation for varicose veins( U/L),16200,19400,23300,28000,30800
Vascular Surgery,VAS26,Radiofrequency ablation for varicose veins( B/L),22000,26800,34100,40900,59800
